academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
adam,0,0,2,0,0,2,0,1,8,0,1,1,3,6,1,0,1,3,0,3,0,16,0,0,0,0,3,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,5,0,1,0,0,6,0,0,0,0,0,0,3,1,0,1,6,0,0,1,0,3,0,0,0,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0
adapt,0,104,15,4,20,0,0,0,2,0,2,4,1,0,2,0,2,7,1,0,10,4,0,0,0,1,2,3,2,0,5,4,0,3,3,20,0,1,0,6,32,0,0,0,0,4,1,0,5,0,0,5,8,6,0,1,2,0,2,0,1,0,0,10,4,0,0,1,0,0,0,1,3,0,5,0,0,0,6,0,1,2,0,1,0,7,0,1,0,3,2,14,8,0,0,0,0,1,0
add,1,0,2,40,4,1,0,0,8,0,0,1,1,3,33,9,3,3,12,0,3,5,0,0,1,20,2,2,3,2,2,0,1,5,3,1,17,2,2,0,0,0,1,1,8,1,2,5,3,0,1,0,13,0,13,2,3,0,0,3,4,0,0,2,1,6,2,24,3,0,3,0,1,0,3,1,20,1,2,3,0,1,3,2,0,1,0,5,2,2,0,0,1,0,3,0,3,2,1
addict,0,0,427,6,0,0,29,0,9,0,1,0,0,1,0,0,0,0,0,0,5,37,38,73,30,0,29,1,0,2,0,0,0,0,0,139,195,0,0,0,1,0,1,17,5,9,0,1,0,89,0,25,1062,0,16,0,2,0,1,2,1,0,1,4,11,5,3,0,0,4,0,0,25,0,1,13,0,1,1,15,3,351,5,1,1,1,130,6,12,0,0,1,0,0,3,0,0,3,0
addit,5,8,11,11,3,1,2,11,8,1,12,10,12,2,4,3,8,20,3,3,21,20,5,1,2,6,8,5,10,10,27,10,7,26,18,3,5,6,2,1,14,2,3,6,2,5,2,9,19,9,0,26,4,8,4,2,16,2,0,4,6,4,4,9,9,3,0,0,4,1,1,2,30,2,7,18,10,0,8,11,10,6,3,3,1,5,25,7,7,6,1,8,18,1,2,0,4,7,0
addition,0,0,2,4,0,0,0,1,6,0,1,0,1,1,0,1,2,1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,7,4,2,0,0,0,0,0,0,1,0,0,2,0,1,0,6,0,5,0,0,2,0,3,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
address,5,13,2,2,3,0,2,2,2,0,6,7,6,5,4,2,4,6,5,3,5,0,0,3,5,8,1,0,8,4,2,0,3,21,20,5,6,3,2,0,13,1,16,3,5,14,3,0,7,2,3,0,7,6,10,3,17,2,1,5,7,4,1,2,1,0,0,7,0,0,5,10,8,0,4,15,1,4,5,11,5,5,10,2,1,0,20,3,9,5,3,7,3,2,4,1,10,2,2
adelaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adequ,0,1,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,5,0,0,0,0,3,0
adjac,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjust,0,9,4,6,28,0,2,7,8,0,2,0,4,1,1,2,0,1,2,0,10,8,3,1,2,0,2,0,0,1,11,0,0,0,0,4,0,0,1,3,1,0,0,2,1,0,0,0,6,8,0,0,4,0,2,0,2,0,3,4,6,1,0,2,2,0,0,0,0,0,4,10,0,0,61,2,0,0,4,0,5,2,5,0,0,2,15,1,0,1,0,1,2,0,1,1,0,0,0
admin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
administ,3,0,6,0,0,0,0,0,2,0,2,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,5,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,0
administr,0,0,26,7,1,0,21,2,0,1,1,0,5,5,0,9,0,2,0,1,5,4,4,0,0,3,0,0,0,7,0,1,13,6,6,26,1,2,1,0,7,4,1,0,0,0,0,2,3,0,2,0,4,0,0,0,0,1,0,1,4,4,0,1,2,2,3,46,5,0,0,0,2,5,0,4,0,0,4,0,3,4,0,0,1,0,40,6,1,3,8,9,5,0,1,4,1,0,0
admiss,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,8,0,0,0,0,0,5,0,1,0,0,0,0,3,0,1,2,1,7,0,0,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,12,5,0,7,0,3,0,0,0,0,1,1,0
admit,4,0,0,0,1,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,21,0,0,0,0,7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,2,0,4,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
adob,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
adolesc,1,14,6,59,3,0,5,0,18,0,42,17,48,0,23,21,2,19,1,0,353,59,6,1,3,0,4,2,5,13,9,40,0,20,18,26,2,6,11,0,16,2,0,1,1,0,0,1,7,20,0,30,78,0,20,0,3,0,0,4,0,0,1,4,10,4,8,0,42,3,0,12,30,0,0,14,0,0,31,0,33,1,0,0,1,0,105,24,17,0,11,7,1,0,1,1,0,1,0
adopt,0,40,1,0,1,204,0,1,0,0,3,17,4,0,0,0,4,2,0,0,0,4,0,0,1,1,4,1,6,1,0,0,0,5,4,4,1,0,0,0,0,1,1,0,6,5,0,5,8,4,28,0,0,4,1,0,8,0,0,2,9,0,0,5,0,1,0,0,1,0,7,2,3,0,3,0,1,0,0,0,2,1,2,0,1,3,20,0,0,3,0,0,0,0,11,0,3,0,0
adrian,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
adult,5,0,8,87,3,0,11,7,10,6,38,35,58,3,15,22,6,16,7,3,29,138,9,0,1,0,27,26,8,31,22,13,0,16,32,5,7,20,4,28,43,3,0,1,13,0,1,4,24,21,3,50,18,12,121,8,19,3,2,10,3,15,0,4,17,32,19,14,12,1,13,3,22,0,9,10,0,0,9,85,86,5,15,1,9,6,44,19,13,0,14,15,21,1,2,11,4,3,2
advanc,7,4,5,2,3,1,0,23,4,0,2,0,11,12,1,5,2,6,8,1,2,0,4,0,8,3,7,0,8,2,2,6,5,8,6,1,3,1,0,0,21,0,23,7,2,4,1,0,1,1,5,5,5,2,0,0,0,2,0,2,5,3,1,2,11,3,1,2,5,1,1,1,17,5,0,2,0,5,3,1,7,4,0,1,2,2,3,2,1,7,2,7,17,1,0,6,2,3,0
advantag,1,4,0,3,0,0,0,2,4,0,2,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,2,3,0,2,0,5,0,1,0,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,1
adventur,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,5,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
advers,0,0,14,0,1,0,1,2,0,0,0,8,0,0,0,2,0,3,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,5,5,0,6,0,2,3,4,0,0,0,0,0,0,0,2,0,0,8,8,0,1,1,0,0,0,2,8,0,0,2,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,5,0,0,0,1,20,2,0,0,0,2,1,0,0,0,0,3,1
advert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advertis,2,1,1,19,1,1,2,0,7,4,0,1,1,11,5,15,5,3,3,5,0,2,6,8,1,0,1,0,9,3,0,3,5,4,5,13,0,4,0,3,0,0,2,0,4,0,8,6,2,2,5,0,5,4,7,9,7,0,0,8,9,0,7,9,4,10,3,7,15,1,6,0,1,15,1,60,0,4,2,1,1,2,7,2,3,1,0,7,9,0,0,0,12,4,5,8,10,6,3
advic,0,0,0,4,1,0,1,0,4,3,1,1,0,2,9,0,0,0,13,12,1,4,1,1,3,0,0,6,0,9,1,0,1,2,1,2,1,2,1,2,0,0,15,3,14,0,2,0,0,2,6,0,0,0,0,4,1,3,0,1,4,1,3,0,1,0,1,2,0,1,29,1,2,0,1,20,0,60,2,0,0,0,74,0,1,0,0,1,0,0,1,0,3,3,0,0,0,10,2
advis,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,0,0,1,4,0,0,0,0,2,2,0,0,0
advisor,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
advisori,0,0,2,4,0,0,7,1,1,1,1,0,7,0,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,2,2,2,1,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,1,3,0,0,2,11,1,0
advoc,2,0,1,1,0,1,0,9,0,0,12,4,17,0,0,0,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,10,10,2,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,1,1,7,1,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,1,5,0,2,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,5,0,8,0,0
advocaci,1,0,0,2,0,0,0,1,0,0,9,1,8,0,0,0,0,4,0,0,6,0,0,0,6,2,6,0,1,4,1,13,0,5,4,0,10,0,10,0,0,0,0,2,4,0,0,3,0,4,0,0,0,0,0,21,0,0,2,0,0,0,0,0,14,8,0,1,3,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,1,4,0
ae,0,13,1,1,100,0,1,1,0,0,2,0,1,5,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0,6,0,4,1,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
aerial,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aerospac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af,0,9,1,0,137,0,0,0,10,0,3,2,5,7,3,0,0,0,0,2,0,0,0,0,0,2,0,1,0,3,0,0,0,1,1,1,0,0,0,13,0,0,0,0,0,0,0,3,8,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
affair,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,3,0,0,0,4,0,0,0,2,0,0,5,4,2,0,1,0,0,0,21,0,3,0,0,1,0,1,1,1,1,141,0,0,1,0,16,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,2,4,3,14,0,0,0,4,3,2,0,6,9,3,0,0,4,0,0,4
affect,3,16,19,25,3,0,2,34,6,1,30,42,48,6,8,18,5,31,1,0,7,45,7,2,4,2,12,5,7,16,32,4,2,19,17,6,18,20,9,8,2,11,3,2,4,9,0,0,21,20,0,30,11,10,2,20,9,5,0,2,1,1,5,8,27,5,4,0,3,9,2,2,26,5,15,24,1,4,18,20,5,5,1,10,3,6,13,4,1,1,6,6,10,0,1,1,5,10,0
affili,2,0,0,0,0,0,0,1,5,0,0,3,0,0,1,0,0,0,2,2,0,1,0,0,9,0,10,5,0,3,2,0,0,1,2,0,0,8,1,0,0,1,3,0,0,0,0,0,0,1,0,5,0,0,0,16,1,4,0,0,12,0,0,0,10,0,1,1,0,0,1,0,9,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,1,1,0,0,0,1,0,1,0
afford,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,5,0,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,0,0,8,0,0,5,1,1,0,0,0,0,5,0,0
afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0
afraid,4,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,3,5,0,0,2,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,2,4,2,0,0,0,0,2,0,1,2,0,0,0,0,0,1,0
africa,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,25,16,0,0,0,1,0,0,0,4,0,3,2,1,3,0,0,2,5,0,0,0,0,14,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
african,2,8,0,0,2,1,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,5,8,0,1,0,0,0,0,0,0,0,1,1,0
afternoon,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ag,7,15,11,34,97,7,57,99,8,2,31,17,69,16,35,1,13,10,2,5,18,22,2,0,1,13,8,7,1,19,54,14,5,30,19,13,1,15,3,84,4,5,2,0,7,8,2,5,10,21,7,45,8,0,13,3,10,0,2,12,5,12,1,10,12,8,6,11,9,3,23,11,11,1,3,3,3,3,12,56,45,3,32,3,0,48,31,10,12,0,6,4,37,2,4,5,7,8,2
agenc,0,0,2,0,0,3,0,1,0,0,0,3,3,18,1,2,1,0,8,0,8,0,2,0,0,0,0,0,1,5,1,0,1,24,25,5,1,1,0,0,3,5,0,0,1,1,0,0,1,0,3,0,0,0,0,10,0,1,0,1,1,2,0,0,5,6,0,5,0,0,0,1,1,0,1,0,0,5,0,0,3,1,0,0,0,0,22,0,4,1,1,8,6,0,8,0,2,0,1
agenda,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,2,1,0,2,1
agent,0,0,1,0,0,0,0,6,2,0,2,0,13,4,1,2,0,0,0,1,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,2,0,0,0,7,0,0,0,0,0,0
aggreg,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
aggress,0,8,0,4,2,0,0,5,65,0,6,5,4,1,28,0,1,15,0,0,0,68,0,0,1,1,5,0,0,1,0,0,0,33,33,1,3,18,0,0,0,5,5,0,2,0,0,0,0,26,0,0,0,0,0,0,3,0,0,1,2,0,3,3,2,1,2,0,9,0,1,23,43,0,0,0,5,0,32,0,11,0,0,0,0,0,0,1,9,0,1,0,2,0,0,0,0,2,0
ago,0,0,0,0,1,2,0,0,23,0,0,1,1,16,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,2,0,0,0,1,2,0,0,0,1,0,18,0,0,0,0,0,26,12,0,1,0,3,0,0,27,5,1,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,20,2,0,4,2,3
agre,2,4,2,1,0,0,0,4,4,1,7,2,5,4,6,1,5,16,0,1,18,6,1,1,1,0,8,10,4,2,5,12,5,8,4,3,4,0,0,1,5,0,3,1,15,4,2,5,6,6,0,6,9,8,0,0,7,1,0,1,3,0,1,5,1,0,0,0,1,0,3,2,12,0,1,5,5,1,5,5,10,1,20,2,0,12,6,5,2,1,0,5,2,0,0,1,0,1,0
agreement,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0,5,1,1,3,0,1,0,0,0,0,1,0,1,0,1,0,1,9,0,0,1,0,0,0,0,0,1,1,2,5,1,1,3,0,0,1,0,2,0,2,0,0,0,0,9,0,0,1,0,1,1,1,0,6,0,0,0,0,5,1,0,0,1,2,0,0,0,3,0,1,2,0,1,1,1,0,0,4,0,3,0,2,0,0
agricultur,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
ah,1,11,1,0,97,0,0,1,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahead,0,0,0,1,0,0,0,2,0,0,0,0,0,6,0,3,0,0,0,0,0,4,0,0,0,0,1,1,0,2,0,0,4,0,0,0,1,1,0,0,0,0,9,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0
ai,0,14,2,1,106,0,0,3,0,0,6,0,6,1,0,0,5,3,12,0,5,4,0,0,0,0,4,0,1,0,5,4,0,2,2,2,0,1,1,28,5,0,1,0,0,3,0,2,1,4,0,1,7,4,0,0,2,1,0,0,0,0,0,4,1,2,0,0,1,1,0,0,3,0,0,2,0,0,3,4,1,1,3,0,0,8,6,2,0,1,0,1,2,0,0,0,0,1,0
aid,3,0,7,1,11,2,0,7,2,1,5,1,4,6,5,4,7,3,3,4,0,4,0,0,4,0,3,1,0,2,5,0,4,25,22,8,2,18,0,4,6,1,1,0,4,0,0,12,5,5,0,11,0,4,0,1,9,0,0,1,2,2,0,3,7,1,0,0,0,0,1,0,4,1,0,12,0,0,0,6,4,1,1,0,1,3,17,5,3,0,0,1,4,0,2,0,0,4,1
aim,0,0,0,1,3,0,0,2,10,0,2,18,0,1,0,0,0,5,0,0,0,4,0,0,0,1,0,0,2,1,0,0,0,1,1,2,0,0,0,0,5,0,2,0,0,1,0,1,2,1,0,0,0,21,0,0,4,2,2,0,1,1,0,3,0,5,0,0,1,0,2,1,4,0,0,0,0,1,3,5,0,0,0,0,0,5,6,1,3,0,1,4,10,0,1,1,1,2,1
air,0,0,0,1,0,0,0,2,5,0,0,0,2,3,1,0,2,12,0,2,0,0,0,0,0,0,0,1,0,16,0,48,0,0,0,0,24,0,0,0,0,3,0,0,1,0,1,0,1,0,1,5,0,0,0,0,3,0,0,1,2,0,0,2,0,1,0,5,0,1,0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,2,0,2,1,1,0,0,4,0,0,1,0,2,0
aircraft,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airfar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airlin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
airport,0,0,1,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
