academic underachievement,acculturation multicultural issues,addiction,adhd,adjustment coping and illness,adoption,alcohol abuse,alzheimers,anger management,anxiety,aspergers syndrome,attachment therapy early intervention,autism,bachelor amp husband challenges,behavioral issues,bipolar disorder,bisexual,borderline personality,career counseling,career transition,child or adolescent,chronic impulsivity,chronic pain,chronic relapse,co dependency group therapy,co dependency retirement transitio,codependency,coping skills,couple and family therapy,depression,developmental disorders,dissociative disorders,divorce,domestic abuse,domestic violence,drug abuse,dual diagnosis,early childhood trauma,eating disorders,elderly persons disorders,emdr,emotional disturbance,executive coaching,executive coaching couples counseling,family conflict,forgiveness,forgiveness practice,gay,grief,impulse control disorders,infertility,infidelity,internet addiction,istdp,launching young adults into adult,learning disabilities,lesbian,life coaching,life transitions,marital and premarital,maximize medical treatmt conditions,medication management,mens issues,mindfulness,mood disorders,obesity,obsessive compulsive ocd,occupational issues,oppositional defiance,panic disorder and phobias,parenting,peer relationships,personality disorders,post partum depression,postpartum adjustment,psychosis,relational psychoanalysis,relationship issues,self esteem,sex therapy,sexual abuse,sexual addiction,singleness issues in dating,sleep depression intense emotions,sleep or insomnia,spirituality,substance abuse,suicidal ideation,teen violence,testing and evaluation,trauma and ptsd,trauma recovery emdr cognitive beh,traumatic brain injury,weight loss,women in transition,womens health care,womens issues,work health and relationship stres,work stress
across,0,5,8,1,0,1,0,0,2,0,9,11,8,7,1,2,6,3,0,0,5,12,5,0,0,0,1,5,1,3,0,4,1,12,9,10,3,1,2,2,1,0,2,1,2,1,0,2,0,5,3,31,4,0,0,0,2,0,0,0,0,0,2,1,0,0,1,1,1,0,3,0,11,0,0,0,1,1,2,1,5,0,1,2,0,1,34,0,3,6,0,2,6,0,0,7,4,0,1
act,4,0,16,18,2,1,3,6,19,0,4,7,10,3,4,6,6,12,1,12,1,51,2,2,1,3,5,3,0,8,3,2,39,99,60,5,2,4,0,0,0,5,7,0,4,8,3,5,3,21,1,108,9,7,4,4,35,2,2,15,1,0,2,6,1,3,3,4,7,1,2,3,14,1,0,8,0,4,12,0,38,11,9,5,0,6,34,11,19,1,10,4,3,0,0,0,19,3,2
action,6,7,5,7,0,0,2,13,24,2,13,3,17,4,3,5,8,14,4,6,0,75,8,4,1,13,6,6,4,70,5,11,1,27,19,8,5,3,4,2,2,0,14,4,3,5,5,3,9,18,0,30,4,5,1,5,11,3,0,1,4,3,4,5,1,1,2,9,4,2,4,4,9,0,0,8,9,3,23,0,9,3,2,10,1,3,15,6,16,2,6,8,1,0,1,2,38,9,2
activ,12,8,33,40,9,4,3,20,10,5,15,48,27,6,15,28,17,23,3,5,0,64,23,1,6,7,10,143,1,28,8,6,5,16,14,9,13,6,15,5,3,2,11,2,15,16,2,12,20,5,0,71,52,26,4,6,79,3,0,12,4,1,9,17,23,27,4,14,12,8,32,10,24,4,8,26,12,2,18,40,54,18,4,11,1,11,15,21,15,2,12,19,27,2,3,12,6,21,2
activist,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
actor,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
actress,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
actual,9,2,3,1,2,0,1,1,6,0,0,2,1,3,1,0,6,10,2,4,0,10,0,2,0,1,6,0,1,3,1,0,3,8,6,1,2,1,3,0,6,1,8,5,0,5,2,2,1,5,1,32,4,0,1,2,6,0,1,0,1,0,5,3,0,0,0,1,0,3,8,5,16,0,5,3,1,6,10,0,1,0,8,6,0,4,14,7,8,2,3,1,0,0,1,0,8,2,3
acut,1,0,11,4,4,0,2,0,4,0,2,2,2,0,0,3,0,0,0,0,0,1,11,0,0,0,0,0,0,0,5,5,0,1,1,3,0,0,2,8,11,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,2,12,0,0,1,0,1,1,0,1,1,0,10,7,0,0,3,4,34,0,0,0,0,0,0
ad,2,11,8,5,96,7,3,43,14,2,9,11,19,29,4,5,2,2,31,9,0,12,5,1,2,10,0,10,4,45,6,2,3,2,1,11,1,4,5,31,7,0,1,0,13,7,7,7,4,11,11,0,4,0,11,4,5,0,6,13,4,5,5,4,3,2,1,3,3,1,14,5,2,2,2,1,8,3,2,1,5,1,8,6,0,4,0,2,13,3,0,2,2,5,0,4,35,10,12
ada,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
adam,0,0,2,0,0,2,0,0,8,0,1,1,3,9,1,0,1,3,3,3,0,16,0,1,0,0,3,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,0,5,0,1,0,1,6,0,0,0,0,0,1,3,1,0,1,7,0,0,1,0,3,0,0,0,0,0,3,0,2,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
adapt,0,104,15,3,20,0,0,1,2,0,2,4,1,0,2,0,3,7,0,6,10,4,0,0,1,1,2,3,2,1,5,4,1,3,3,20,0,1,1,6,25,0,0,0,0,2,1,0,5,0,0,5,8,6,0,1,2,0,2,0,1,0,0,10,4,0,0,1,0,0,0,1,3,0,5,0,0,0,6,0,1,2,0,1,0,7,0,1,0,4,2,30,8,0,0,0,0,1,0
add,1,0,2,15,4,1,0,1,8,0,0,1,1,3,33,9,2,3,10,0,0,5,0,0,1,20,2,2,2,3,2,0,1,5,3,1,17,0,0,0,0,0,1,1,6,1,2,5,3,0,6,0,9,0,13,2,5,0,1,6,4,0,6,2,1,3,2,24,3,0,4,0,1,0,3,1,20,1,2,3,0,1,3,2,0,1,0,5,3,3,0,0,1,0,0,0,3,3,3
addict,0,0,427,6,0,0,14,0,9,0,1,0,0,3,0,0,0,0,0,0,5,37,5,70,30,0,29,0,3,1,0,0,1,0,0,140,192,0,5,0,0,0,1,18,6,7,0,1,0,88,0,25,1062,0,16,0,2,1,2,0,1,0,1,4,11,5,3,0,0,4,0,0,3,0,0,13,0,2,1,15,4,351,5,1,0,1,130,6,8,0,0,1,0,0,3,0,0,3,0
addit,6,8,11,11,3,1,4,5,8,1,12,10,12,2,4,3,7,20,4,2,21,20,4,1,4,6,8,0,2,9,26,10,14,25,17,5,5,5,6,1,14,2,3,6,2,4,2,9,19,9,1,26,4,8,4,2,16,3,0,6,5,4,5,8,8,0,0,3,4,1,1,2,29,2,7,18,10,0,8,11,8,6,1,3,1,6,25,7,7,6,1,23,13,1,1,0,2,7,0
addition,0,0,2,4,0,0,5,0,6,0,1,0,1,1,0,1,1,1,0,2,0,24,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,5,0,0,2,0,3,0,0,1,0,0,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0
address,7,13,2,3,3,0,1,5,2,0,6,7,6,5,4,2,3,6,4,7,5,0,0,3,2,8,1,0,7,1,1,0,3,21,20,12,6,3,0,0,12,1,16,3,5,14,3,0,7,2,2,0,7,6,10,3,14,2,3,5,1,4,8,2,2,12,0,11,0,0,5,10,7,0,4,15,1,3,5,11,2,5,10,1,1,1,20,3,2,6,3,11,0,2,2,9,9,3,4
adelaid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adequ,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,10,1,0,0,0,0,0,0,1,2,0,0,1,2,2,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,2,0,3,0
adida,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjac,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adjust,0,9,4,7,28,0,2,0,8,0,2,0,4,1,1,2,0,1,2,1,10,8,3,1,2,0,2,0,6,1,11,0,2,0,0,4,0,0,2,3,1,0,0,2,1,0,0,0,6,8,0,0,4,0,2,0,2,0,4,4,4,1,0,1,2,1,0,3,0,0,4,10,0,0,76,2,0,1,4,0,5,2,5,0,0,2,15,1,0,1,0,1,2,0,1,1,1,0,0
admin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
administ,3,0,6,0,0,0,0,0,2,0,2,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,5,4,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,1,0,0,0,1,6,1,0,2,0,0,0,0,0,0,0,0,0
administr,0,0,26,8,1,0,21,4,0,1,1,0,5,7,0,9,0,2,4,6,5,4,2,0,0,3,0,0,12,7,0,1,12,6,6,25,1,0,4,0,6,4,1,0,0,0,0,2,3,0,2,0,4,0,0,0,0,2,0,1,0,4,0,1,1,0,3,10,5,0,0,0,2,5,0,4,0,0,4,0,3,4,0,0,0,0,39,6,1,3,8,10,1,0,0,4,1,0,0
admiss,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,3,8,0,1,0,0,0,5,0,1,0,0,0,0,3,0,1,2,1,7,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,12,5,0,7,0,3,0,0,1,0,1,1,0
admit,4,0,0,1,1,0,0,0,0,0,1,1,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,21,0,0,0,0,7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,4,0,0,0,0,2,1,0,0,0,0,0,0,1,4,0,1
adob,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
adolesc,1,14,6,52,3,0,46,0,18,1,42,17,48,0,23,21,2,19,0,0,343,59,0,1,3,0,4,1,21,13,9,40,6,20,18,26,2,8,34,0,16,2,0,1,1,0,0,1,7,20,0,30,77,0,19,0,3,0,0,4,0,0,1,3,8,0,8,2,42,3,0,12,30,0,1,14,0,0,31,0,33,1,0,0,0,0,105,26,15,0,11,15,1,0,0,3,0,1,0
adopt,0,40,1,0,1,204,1,0,0,0,3,24,4,0,0,0,4,2,0,1,0,4,0,0,1,1,4,1,6,1,0,0,5,5,4,4,1,1,2,0,0,1,1,0,6,4,0,5,8,4,4,0,0,4,1,0,8,0,0,2,0,0,10,5,0,0,0,0,1,0,9,2,1,0,3,0,1,0,0,0,1,1,1,0,1,3,20,0,0,3,0,0,0,0,11,2,3,0,0
adrian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
adult,6,0,8,79,3,0,20,6,10,9,38,41,58,3,15,22,6,16,5,1,28,138,8,0,1,0,27,13,10,31,24,13,6,16,32,5,7,14,13,28,44,3,0,1,13,1,2,4,24,21,2,50,18,12,121,16,19,3,5,15,2,15,0,2,12,58,19,6,12,1,14,3,21,0,9,10,0,0,8,85,87,5,18,0,9,6,44,19,13,0,14,25,20,3,0,14,3,3,3
advanc,7,4,5,2,3,1,4,26,4,0,2,0,11,12,1,5,1,6,6,2,1,0,10,0,8,2,7,0,10,2,2,6,9,8,6,1,3,1,1,0,21,0,23,7,2,4,1,0,1,1,10,5,4,2,0,0,0,2,0,3,1,3,0,2,9,2,1,2,5,1,3,1,17,5,0,2,0,5,3,1,6,4,0,1,1,0,3,2,1,8,2,14,16,3,1,8,3,3,1
advantag,1,4,0,4,0,0,0,0,4,0,2,1,0,0,0,0,2,0,0,2,2,0,2,0,0,1,0,1,1,1,0,0,0,0,0,2,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,1,1,0,2,0,1,0,0,0,0,0,1,2,3,0,2,0,5,0,1,0,3,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,0,5,3
adventur,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,5,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advers,0,0,14,0,1,0,3,0,0,0,0,8,0,1,0,2,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,5,5,5,0,4,3,2,1,4,0,0,0,0,0,0,0,2,0,0,8,8,0,1,1,0,0,0,1,8,0,0,2,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,7,5,0,0,0,1,20,2,0,0,0,4,1,0,0,0,0,0,0
advert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
advertis,9,1,1,5,1,1,2,0,7,2,0,1,1,9,5,15,2,3,4,3,0,2,16,8,1,0,1,0,9,9,0,3,3,4,6,11,0,2,4,3,0,0,2,0,4,0,8,7,2,2,7,0,0,4,7,10,5,11,5,8,8,0,2,3,1,0,3,7,15,1,7,0,1,15,1,60,0,4,8,1,3,2,8,2,0,0,0,7,3,1,0,0,0,6,1,13,10,2,7
advic,1,0,0,4,1,0,0,4,4,3,1,1,0,1,9,0,2,0,12,16,1,4,3,1,5,0,0,6,0,3,0,0,3,2,2,3,1,2,2,2,0,0,15,3,14,0,4,0,0,2,5,0,1,0,0,4,1,4,2,1,4,1,2,0,1,0,1,2,0,1,28,1,1,0,1,20,0,58,2,0,0,0,78,0,1,0,0,1,0,0,1,0,3,3,2,0,1,10,2
advis,0,0,0,1,0,0,1,1,2,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0
advisor,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,17,0,0,0,0
advisori,0,0,2,4,0,0,7,5,1,1,1,0,7,0,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,2,2,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,1,3,0,0,0,11,1,0
advoc,2,0,1,3,0,1,0,9,0,0,12,4,17,0,0,0,4,0,0,4,1,0,3,0,0,1,0,0,0,0,0,0,2,10,12,3,1,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,1,1,8,1,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,1,0,0,1,5,0,2,0,0,0,1,0,0,1,10,0,0,0,0,0,0,0,4,0,6,0,0
advocaci,1,0,0,6,0,0,0,1,0,0,9,1,8,0,0,0,0,4,0,0,10,0,0,0,6,2,6,0,1,4,1,13,0,5,4,0,10,0,4,0,0,0,0,2,4,0,0,3,0,4,0,0,0,0,0,25,0,0,2,0,0,0,0,0,14,8,0,0,3,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,0
ae,0,13,1,1,100,0,1,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aerospac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af,0,9,1,1,137,0,0,0,10,0,3,2,5,10,6,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,0,0,13,0,0,0,0,0,0,0,2,8,1,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
affair,0,0,0,0,0,0,0,4,0,1,0,0,0,7,0,0,4,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,9,4,2,1,1,0,0,0,21,0,3,0,0,1,0,1,1,1,0,141,2,0,1,0,14,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,3,4,3,14,0,0,0,4,3,1,0,6,14,3,0,0,0,0,0,0
affect,5,16,19,31,3,0,5,13,6,3,30,50,48,2,8,18,5,31,2,0,7,45,9,2,4,2,12,5,8,16,33,4,8,19,16,7,18,20,31,8,2,11,3,2,3,2,1,0,21,20,5,30,8,10,2,20,9,5,0,2,0,1,5,8,23,6,4,2,3,9,2,2,26,5,15,24,1,4,18,20,5,5,2,8,3,5,13,5,1,1,6,9,11,0,1,1,4,10,4
affili,2,0,0,1,0,0,0,0,5,0,0,3,0,0,1,0,0,0,5,2,0,1,0,0,9,0,10,5,13,3,2,0,0,1,2,1,0,10,1,0,0,1,3,0,0,0,0,0,0,1,0,5,0,0,0,19,1,5,0,0,0,0,0,0,10,0,1,1,0,0,1,0,9,0,0,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0
afford,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,3,2,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,1,5,0,4,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,2,0,0,0,8,0,0,5,1,2,0,0,0,3,5,0,0
afghanistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,2,0,0
afraid,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,3,4,0,0,2,3,0,0,0,1,0,2,0,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,2,3,2,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0
africa,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,1,0,0,0,0,4,0,0,0,25,16,0,0,0,1,0,0,0,4,0,3,0,1,3,0,0,2,5,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
african,3,8,0,0,2,1,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,11,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,15,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,3,0,0,5,8,0,0,0,0,0,0,0,0,0,1,1,0
after,9,8,13,11,11,4,9,8,54,2,20,22,24,131,3,5,13,11,12,10,10,29,5,13,5,9,6,3,6,24,4,10,31,21,15,7,10,4,15,16,19,0,12,1,6,5,2,2,28,13,16,31,9,14,3,4,28,1,8,8,2,0,10,14,13,0,5,3,1,2,12,1,8,27,32,13,2,9,5,7,25,3,21,9,1,9,29,9,8,2,23,25,76,3,5,6,7,7,12
afternoon,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0
afterward,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ag,8,15,11,34,97,7,69,71,8,2,31,26,69,10,35,1,10,10,3,3,16,22,2,0,0,12,8,6,4,24,55,14,12,30,19,16,1,11,14,84,2,5,2,0,7,5,0,5,10,21,17,45,4,0,13,3,10,0,8,12,6,12,2,5,9,8,6,15,9,3,22,11,9,1,4,3,3,3,12,56,44,3,29,2,0,47,33,10,9,1,6,8,37,4,5,7,6,6,9
again,5,0,10,0,1,1,0,1,9,0,0,3,0,17,6,0,0,1,0,3,0,1,0,8,1,4,2,3,0,4,0,9,3,3,2,4,2,2,2,3,0,0,1,4,4,3,5,0,4,11,7,5,5,12,3,0,11,1,2,1,1,0,4,4,0,0,2,0,0,1,7,3,3,0,5,10,5,3,5,0,5,2,13,5,1,3,5,2,1,0,0,2,0,0,0,1,5,1,2
against,4,0,4,2,0,0,0,1,6,0,4,1,15,4,4,2,16,7,0,0,10,5,1,0,0,0,3,0,0,7,0,0,4,288,251,6,1,0,8,0,5,1,4,1,0,5,2,11,4,2,0,39,4,39,0,0,31,0,0,2,1,0,10,4,0,0,0,0,3,0,3,5,3,0,2,3,0,0,18,0,38,2,7,8,0,10,20,1,6,3,1,1,9,0,6,9,34,1,1
agenc,0,0,2,0,0,3,0,5,0,0,0,3,3,19,1,2,0,0,4,18,8,0,3,0,1,0,0,0,0,6,0,0,1,24,17,6,1,1,0,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,12,0,1,0,0,1,2,0,0,5,5,0,1,0,0,0,1,1,0,1,0,0,5,0,0,4,1,0,0,0,0,22,0,4,2,1,8,5,0,7,2,2,0,0
agenda,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
agent,0,0,1,0,0,0,0,2,2,0,2,0,13,6,1,2,0,0,7,1,1,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0
aggreg,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,2,0,0,0,1,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
